sample_name	LHR_hdeD	LHR_hsp20A	LHR_hsp20B	LHR_kefB	LHR_psiE	LHR_trx	LHR_yfdX1	LHR_yfdX2	MerP_Gneg	SMR_efflux_emrE	aac(3)-XI	aac(6')-Ie	aac(6')_Entco	aacA-ENT1	aadA1	aadA21	aadA22	aadA25	aadE	acrB	acrF	acrR	ampD	ant(2'')-Ia	ant(4')-Ia	ant(9)-Ia	aph(2'')-Ia	aph(3'')-Ib	aph(3')-IIIa	aph(3')-Ia	aph(6)-Id	ariR	arnC	arsA	arsB_R773	arsB_pI258	arsB_pKW301	arsB_pYV	arsC_gluta	arsC_thio	arsD	arsH	arsR_R46	arsR_pKW301	arsR_pYV	aur	baeR	baeS	basR	blaACT	blaCTX-M	blaEC	blaI_of_Z	blaNDM	blaOXA-2_fam	blaR1	blaR1-2	blaSHV	blaTEM	blaZ	ble-MBL	bleO	cadD	cirA	clbB_Ec	clbN	clpK	clpL	cls	cmx	cpxA	crrB	cyaA	dfrB	dfrC	dfrG	dfrK	dltC	eat(A)	emrD	emrR	envZ	erm(33)	erm(A)	erm(B)	erm(C)	erm(X)	fabG	fabI	fdeC	fieF	folP	fosA5_fam	fosA_gen	fosB-Sepi	fosB_gen	fos_A3_A4	fos_A_A2	ftsI	fusA	fusE	gdpP	glpT	gshF	gyrA	gyrB	hld	hlgA	hlgB	hlgC	icaC	ileS	iroB	iroC	iroN	iss	iucA	iucB	iucC	iucD	iutA	kdeA	lamB	lapB	liaF	liaR	liaS	lmrS	lon	lpxM	lsa(A)	lukD	lukE	marR	mco	mdrA	mdtM	mecA	mecA-ceftar	mecA2	mecI_of_mecA	mecR1	mef(A)	mepA	merA	merD	merE	merR_Ps	merT	mgrB	mph(C)	mprF	mreE	msr(A)	msr(C)	msr(D)	mupA	murA	murG	ncrC	nfsA	nfsB	ompC	ompF	ompK35	ompK36	ompR	oqxA	oqxB	oqxR	parC	parE	pbp2	pbp2b	pbp2m	pbp2x	pbp4	pbp5	pcoA	pcoB	pcoC	pcoD	pcoE	pcoR	pcoS	pgsA	phoP	phoQ	pmrA	pmrB	ptsI	qacA	qacB	qacC	qacE	qacE_gen	qacR	ramR	rmtB	rplC	rplD	rpoB	rpoC	rpsJ	rpsL	rseA	sasG	sat4	sdeY	sei	sel26	selV	selX	sem	senB	seo	silA	silB	silC	silF	silP	silR	silS	soxR	soxS	splA	splB	sul1	sul2	terC	terD	tet(38)	tet(A)	tet(K)	tet(L)	tet(M)	tet(O/W)	tet(O/W/O)	tet(W)	tet(W/N/W)	tetAB_A	tetAB_B	tufA	uhpA	uhpT	vga(A)	walK	ybtP	ybtQ	yybT
N17_2_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.35334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.35138	0.0	0.0	8.551205	0.0	14.482308333333334	8.27826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.45111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.51083333333334	8.81033375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.91007	1.58931	0.0	0.0	0.0	11.505275	3.52413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.6246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.56456	6.46091	0.0	0.0	0.0	0.0	0.0	0.0	3.31683	0.0	24.89923333333333	18.8645	1.52021	1.31291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.2712	14.6493	18.99886111111111	13.267299999999999	0.0	0.0	0.0	0.0	4.42244	0.0	7.39377	0.0	0.0	0.0
N17_2_3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4898733333333334	0.0	1.77244	3.23662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.870933333333337	0.0	2.23481	0.0	0.0	7.4943275	0.0	3.23662	2.38894	0.0	4.7971425000000005	2.758838	0.0	7.01269	11.918996666666667	12.6383	0.0	13.7942	10.6346	2.94764	0.0	1.38713	0.0	4.85494	3.62194	0.0	0.0	3.15956	6.126469999999999	1.46419	0.0	0.0	0.0	0.0	0.0	0.0	5.21456	5.31731	3.344513	0.0	3.410015	0.0	4.39256	4.54669	7.01269	0.0	0.0	0.0	0.0	0.0	0.0	9.17044	0.0	17.0308	1.46419	2.23481	2.77425	2.466	0.0	0.0	8.81082	3.31369	9.40162	0.0	18.6491	0.0	0.0	2.21554875	3.62194	3.54488	0.0	8.130095	3.7375350000000003	2.7485633333333332	2.08069	3.699	0.0	0.0	0.0	12.342883333333333	20.4986	5.47144	11.0199	3.93019	0.0	14.170955555555556	17.313366666666667	0.0	0.0	0.0	0.0	0.0	8.93925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.55394	6.93563	4.54669	0.0	0.0	2.466	5.08612	12.6383	4.39256	0.0	0.0	0.0	0.0	0.0	10.4805	3.699	4.752188333333334	4.8356725	3.0825	0.0	0.0	0.0	0.0	9.350223333333334	3.0247025	1.078875	2.6458133333333334	1.510424	0.693563	2.435178	0.0	0.0	5.795102	0.0	0.0	8.24569	7.128285	0.0	0.0	0.0	0.0	4.23844	0.0	5.62556	7.32094	5.85675	8.469873636363637	13.717141153846153	2.69719	12.97732	9.81265	0.0	0.0	6.93563	0.0	0.0	0.0	13.7171	6.165	3.00544	18.0326	1.77244	5.47144	13.4859	0.0	4.08431	7.86037	3.04397	6.126469999999999	9.40162	9.17044	9.17044	0.0	0.6165	0.847687	1.61831	3.23662	0.0	4.08431	0.0	35.232960000000006	56.1015	2.7742500000000003	6.70444	2.92838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.9737	9.2475	11.8676	2.466	16.1831	7.47506	12.9465	2.08069	3.0825	0.0	0.0	1.6920195652173913	0.0	0.0	0.0	0.0	0.0	12.5612	0.0	58.021908	8.32275	7.55212	9.667063888888888	6.6273800000000005	0.0	0.0	27.7425	2.92838	9.863995	0.0	14.6419	8.0145	7.93744	3.39075
N17_2_4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.4046	56.2524	11.3641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0687	26.7057	31.8196	0.0	33.5242	23.8647	10.93795	0.0	0.0	0.0	15.3416	9.65951	0.0	0.0	0.0	18.1826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.1611	0.0	0.0	0.0	0.0	0.0	0.0	18.7508	12.5005	23.2965	0.0	0.0	0.0	0.0	0.0	0.0	10.2277	0.0	23.8647	0.0	6.81848	0.0	0.0	0.0	0.0	0.0	25.664	0.0	0.0	0.0	0.0	0.0	38.183440000000004	33.8083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.478	0.0	0.0	0.0	0.0	0.0	0.0	34.0924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.478	0.0	0.0	0.0	4.261545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.7734	23.8647	16.478	14.256854545454546	0.0	0.0	27.700049999999997	28.126199999999997	0.0	0.0	0.0	0.0	0.0	0.0	43.1837	14.7734	11.3641	38.0698	0.0	17.6144	30.1149	0.0	8.5231	0.0	11.3641	0.0	23.2965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86.9356	0.0	0.0	13.0687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.435	30.6831	25.0011	8.5231	30.6831	18.7508	36.3652	0.0	7.38668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.116	0.0	20.4554	0.0	0.0	0.0	0.0	0.0
N17_1_4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.99855	186.02533333333335	123.573	0.0	19.2872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.4528	0.0	29.2799	0.0	28.991	27.9315	10.18535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.4784	39.0961	0.0	22.109581428571428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.3942	0.0	95.3765	0.0	0.794604	0.0	0.0	0.0	0.0	34.04753333333333	14.3992	52.3234	0.0	0.0	1.6597207142857144	0.0	0.0	21.7914	24.0789	0.0	30.3996	25.2828	0.0	0.0	0.0	0.0	0.0	15.61515	73.62925	4.3342	0.0	0.0	0.0	0.0	78.78917875	48.597235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.3591	0.0	32.2898	0.0	0.0	0.0	0.0	95.0635	13.6046	0.0	0.0	0.0	13.725	0.0	68.2878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5618408333333333	0.0	6.1642	0.0	0.0	0.0	0.0	39.5857	1.80592	0.0	14.3992	14.4473	36.1665	0.0	0.0	42.3307	28.7502	34.01910909090909	84.61878076923077	15.1697	70.01180000000001	45.436883333333334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.8779	25.331	0.0	0.0	62.8941	2.35973	2.33565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.20924	25.102249999999998	5.5622075	22.4897	0.0	0.0	0.0	124.921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	98.3864	30.8451	32.4824	0.0	0.0	20.2744	32.5306	16.45795	15.88005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.7181833333333336	0.0	0.0	0.0	0.0	0.0	0.0	92.6797	17.4572	45.5814	0.0	0.794604	0.0	0.0	0.0
N18_1_3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39444875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.340309	0.0	0.278435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.458774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.11374	0.0	1.39217	0.0	0.0	0.0	1.43858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.60873	1.60873	0.0	0.0	0.0	0.0	0.0	0.0	0.402183	0.0	2.0367	1.9877099999999999	0.21656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.599407875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.959052	0.0	1.63967	0.0	0.0	0.0
N18_1_4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.48682	43.424	0.0	0.0	0.0	0.0	5.440035	0.0	0.0	0.0	45.681824999999996	0.0	0.0	0.0	0.0	0.0	0.0	17.48515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.5236	0.0	0.0	0.0	0.0	0.0	0.0	1.25169	0.0	0.0	12.208766666666667	12.3821	0.0	0.0	8.21300875	0.0	1.71385	4.9875	0.0	0.0	0.0	0.0	0.0	24.263550000000002	0.0	0.0	0.0	0.0	9.18547	9.80169	22.4726	20.469933333333334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0598	28.561613333333334	0.0	0.0	0.0	0.0	0.0	10.2253	0.0	0.0	3.35068	2.36858	0.0	0.0	0.0	82.5345	15.3284	43.2122	20.1426	100.559	70.8936825	45.31115	0.202196	6.60507	7.95304	8.78108	4.62162	57.1348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.2318	23.84945	53.3027	20.6047	0.0	0.0	49.735375000000005	6.87466	8.13598	0.0	0.0	0.0	0.0	15.745616666666665	15.8098	12.91165	0.308108	5.16081	0.0	12.2473	0.0	0.0	0.0	0.0	0.0	0.0	2.561148333333333	21.3557	8.64628	4.325066	0.0	0.0	4.958615	23.9939	3.06182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.75085	42.8463	32.5054	0.789527	0.0	0.0	11.7466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.5473	0.0	0.0	0.0	0.0	0.0	7.62568	7.56791	1.02061	0.0	0.0	0.0	0.0	0.0	10.9186	7.37534	121.34848	157.61656666666667	16.8882	0.0	0.0	0.0	47.85946666666666	0.0	0.0	1.50203	0.0	3.00405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.48682	3.52399	0.0	0.0	0.0	0.0	14.0959	0.0	1.96419	8.65591	94.68174193548387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0047	0.0	30.3294	0.0	0.0	102.484
N18_2_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.4418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.166450000000001	0.0	0.0	29.82385	0.0	49.48130833333334	32.33692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.70023	0.0	0.0	11.3271	11.6687	0.0	0.0	0.0	0.0	4.86778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	151.10906666666668	29.7860125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8050350000000002	0.0	0.0	0.0	0.0	12.251	2.23592	5.84599	0.0	0.0	35.308825	7.52293	0.0	0.0	0.0	0.0	0.0	3.58678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9229950000000002	2.95793	2.0030099999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.49212	0.978213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.37416	0.0	0.0	81.3082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0297	11.95985	0.0	0.0	0.0	2.14275	0.0	0.0	3.00451	1.09467	56.876133333333335	40.4328	1.49061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.4967	59.7642	80.03576842105262	60.69585	0.0	0.0	0.0	0.0	9.43277	0.0	11.3659	0.0	0.0	0.0
N18_1_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.47746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2559	0.0	0.0	5.332575	0.0	7.0815633333333325	5.369834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.825819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.362555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.51652	5.4962275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.18242	0.684825	6.28428	0.0	0.0	7.563305	2.39689	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.8245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.53308	7.52301	0.0	0.0	0.0	0.0	0.0	0.0	0.906387	0.0	11.554763333333334	9.18472	0.52369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.065	10.4134	13.859877777777777	10.81621	0.0	0.0	0.0	0.0	2.75944	0.0	8.25819	0.0	0.0	0.0
N18_2_4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.6953	16.5587	9.080594999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.61475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.01229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.40983	16.5587	0.0	0.0	19.7636	0.0	0.0	0.0	0.0	0.0	20.832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.94398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.5587	19.7636	6.40983	0.0	0.0	22.4344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.571	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N18_2_3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N19_1_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.4509	0.890336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.940350000000002	0.0	0.890336	35.93435	0.0	37.50799166666666	44.5375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.91947	0.0	0.0	18.0966	18.5935	0.0	0.0	0.0	0.0	9.54523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.98773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	436.3351333333333	43.4737875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4183249999999998	0.0	0.0	0.0	0.0	12.0713	2.69171	21.513	1.40797	0.0	48.93745	9.29677	0.0	0.0	0.0	0.0	0.0	4.61733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.744616666666666	8.75842	7.412565000000001	0.0	0.0	0.0	0.0	3.89263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.74156	2.00843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.52607	0.0	0.0	87.9362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.509550000000004	57.34385	0.351993	0.0	0.0	4.07898	0.0	0.0	3.66487	2.07055	66.98233333333333	49.4861	2.40184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81.3726	74.6847	94.31571578947369	74.00145	0.0	0.724692	15.1564	0.0	14.6595	0.0	40.6656	0.0	0.0	0.0
