sample_name	MerP_Gneg	aadA1	aafC	abaF	acrF	adeC	adeD	adeE	agg3C	aggC	aggD	ail	air	alo	alpha-1	alpha-5	amvA	ariR	arsA	arsB_R773	arsB_pI258	arsB_pYV	arsC_gluta	arsC_thio	arsD	arsH	arsN2	arsP	arsR_R46	arsR_pI258	arsR_pKW301	arsR_pSX267	arsR_pYV	aut	bepD	bepE	bepG	beta-4	bimA_Bm	bind_CopB	blaEC	blaEC-5	blaEC-8	bonA	bont_DC	cadC_Lm	cadC_Sa	cadR	capA	capB	capC	capD	cesB	cesC	cesD	chrA	chrR_I	clpL	cnf1	cnrA	cnrC	cnrT	copA_Ehir	copB_Ehir	copC_Psyr	copR	copS	cpb2	cueA	cvaB	cytK1	dpsA	eat(A)	eatA	ehxA	eilA	emhA	emhB	emhC	emrD	emrD3	entFM	epeA	epsilon-1	epsilon-2	epsilon-7	espC	espF	espP	espX1	f17a	farB	fdeC	gamma-1	gamma-5	golS	golT	gyrA	hblD	hld	hlyE	hmrM	ibeA	iha	inhA1	inhA2	inlK	inl_lmo0610	iota-1	ireA	iroD	iroE	iroN	iss	iucB	iucC	iucD	iutA	kdeA	lambda-2	lmrC_abcf	lmrS	lpfA-O113	lpfA1	mchF	mco	mdsA	mdsB	mdtM	mepA	merA	merB	merB1	merC	merD	merE	merF	merR_Bc1	merR_Bc2	merR_Ps	merT	merT_pI258	mexA	mexE	mexX	mrdH	mreA	mtrA_Ngon	mtrC	mtrF	mtrR	multi_CopA	ncrA	ncrB	ncrC	ncrY	nfaE	nheB	nheC	nirB	nirD	norM-Burk	nreB	pet	pfoA	pic_auto	plcA	plcR	pmrA	qacR	ranA	ranB	rho-1	rho-3	rpeA	sab	sat_auto	scn	sdeA	sdeB	seb	sec2	sed	see	seh	sej	sek	selV	selX	senB	sep	sepA	sigA	silA	silB	silC	silE	silP	sinH	sodC1	sph	splA	splB	splE	srpA	srpB	srpC	srpR	srpS	sslE	tbtA	tbtB	tbtM	tccC	tccP	tccP2	tcrB	terB	terC	terD	terE	terW	terZ	tir	tsh	ttgA	ttgB	ttgD	ttgE	ttgR	vac_auto	virF_Yersin	ybtQ	yfeA	yfeB	yfeD	ymoA
N29_2_4	1.20548	0.0	0.614694	0.193437	22.3415	0.178493	0.0	5.69492	0.391886	0.526234	1.64383	1.54894	0.0	0.0	0.0884871	0.176786	0.674871	4.36139	22.5036	11.3483	7.41508	10.3166	7.81013	2.52054	0.0	0.0	0.0	0.438702	3.05455	57.3003	1.89579	59.1487	0.0	9.04843	0.139326	1.71311	1.26379	0.0884871	209.152	0.393276	2.12712	2.12712	2.12712	0.0631012	0.0	0.0	0.0	0.0	0.0	1.13289	0.554519	0.0	0.134391	59.7247	0.0	0.0	9.34083	27.4507	0.0	0.0	0.0	0.0	29.7825	39.6563	0.436629	13.9825	3.9523	0.0	23.4524	11.8599	0.0	0.0	15.3295	0.0	0.0	0.0	2.65767	7.98928	1.4233	9.68653	0.0	0.0657013	0.0	0.0876479	0.204512	0.0876479	0.0	0.133298	0.0	0.0	0.75754	1.47073	0.1761	0.118614	0.0	0.715508	20.7127	0.0	0.0	0.0	0.0	0.357754	0.0	0.438197	0.0	0.0	0.0	0.0	0.118234	2.76042	0.0	0.0	1.83565	0.0	0.789663	1.86112	1.05682	1.74234	5.80154	0.118108	35.1732	5.53366	0.0	0.0	11.9392	1.91626	0.0	3.80707	0.742057	2.08558	6.23712	0.0	0.0	1.75728	4.7725	4.91346	0.0	28.3513	0.0	5.54519	1.89579	0.859719	3.32134	0.334048	0.209516	1.61368	0.0	0.0	0.671331	2.85567	0.919818	2.93726	0.0	0.0	2.64757	0.0	1.00618	0.0687989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.02026	3.08066	7.60055	0.0	0.176411	0.176411	0.0	1.76191	0.0	0.710922	3.78081	5.21184	0.519213	1.03843	0.6423	0.0	0.0	0.0	0.456394	1.96392	1.2232	0.0	0.0	0.0	0.0	15.2506	13.5735	15.9634	23.6826	30.4481	0.0	0.623055	0.572512	0.469931	1.2655	0.696049	2.96805	8.13295	1.35392	0.0	0.0	0.273431	1.59261	8.60643	1.33689	0.0	0.0820294	0.0	144.089	2.55371	10.3872	8.18849	7.65352	0.710922	8.95761	0.0	0.0	2.8086	11.0271	3.33001	3.20424	1.44543	0.0	1.01934	8.99594	3.17604	15.31	12.7465	14.2707
N30_1_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.113117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.50113	13.0942	4.36473	0.0	8.88652	0.969439	0.0	0.0	0.0	0.0	2.79291	0.0	2.79291	0.0	0.0	0.0	0.0557519	0.163677	0.0	266.328	0.0	0.0	0.0	0.0	0.0296629	0.0	0.0	0.0	0.0	0.0	1.63971	3.51906	0.221743	0.0	2.20946	0.0	0.0	0.0	1.99663	0.0	0.0544578	0.0	0.0	16.1129	0.0	0.0	4.29771	1.32205	0.0	6.46778	3.69191	0.0	0.0	0.819476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.194209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.91891	0.0	0.0	11.279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.285407	0.0	3.19334	17.9245	0.0	0.0	3.69191	0.0	0.0	0.222163	0.0	9.08313	0.103077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.80898	0.501291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0323	0.905808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0559647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.3795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.279291	0.124525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6296	0.0	0.0	0.0	0.0	0.0	0.0	3.4624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.585535	0.0	0.0	0.0	0.0
N30_1_3	0.0	0.0	0.0	0.0	0.025131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0527598	0.0	0.356309	17.663	59.8848	17.9654	0.0	44.5333	0.0	0.0	0.0	0.0	0.0	12.6337	0.0	12.6337	0.0	0.0	0.0	0.197799	0.0967835	0.0	400.796	0.0	0.0	0.0	0.0	0.0230211	0.0	0.0	0.0	0.0	0.568192	8.2227	26.0106	0.0	0.795252	12.2927	0.0	0.0	0.0	10.4411	0.0	0.0724529	0.0	0.0	49.4844	0.906535	0.0	16.0324	0.0561783	0.0	20.0457	11.275	0.0	0.0	2.12861	0.0	0.0	0.0	0.0	0.0	0.10682	0.131699	0.0	0.0603494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.3745	0.0	0.0	11.0045	0.0	0.0	0.0	0.0	0.0	0.0325132	0.0434233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.2649	80.4651	0.0	0.0	11.275	1.23592	0.0635955	0.270943	0.0	39.0734	0.0914256	0.0	0.0	0.0	0.852806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0974179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0650264	59.4527	4.01708	0.0	0.0	0.0	0.0	0.0363276	0.0	0.0	0.0	0.148915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.123978	0.0	0.0	0.0	31.9378	0.0	0.0	2.83891	0.881714	0.215855	0.435323	0.0	0.173404	0.220897	0.0	0.0	0.0	0.0	0.0745289	0.109059	0.0	0.0	0.0	14.6332	0.0	0.0	0.0	0.0	0.0	0.0	0.0463647	0.0	0.0	0.0	0.0	0.0496859	0.0	0.0	0.0	3.11608	0.0	0.788199	0.0	0.0
N30_1_4	1.85959	0.0	0.0	0.0	0.0413241	0.0	0.0	0.0412444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.732371	2.48665	9.74769	2.28772	0.0	1.94411	0.70695	0.0	0.0	0.270699	0.0	2.44403	0.0	2.03669	0.0	4.47858	0.0	0.935096	0.0	0.0	268.134	0.0	0.0	0.0	0.0	0.0162235	0.0	0.0	0.0	0.0	0.0	0.735836	3.42164	0.0	0.414628	5.56602	0.0	0.0	4.34566	7.03741	0.0	0.0	0.0	0.0	8.10759	12.6133	0.0	7.55857	0.0923768	0.160791	9.27229	7.89326	0.0	0.0	3.75629	1.19068	0.0	0.0	0.0	0.0405407	0.0	0.0	0.0	0.0	0.849119	0.0	0.0	0.0	0.0	0.205627	0.0	0.0	0.0	2.26877	0.0	0.0	0.0	0.0	3.19517	0.0	0.0	0.0	0.0	16.1884	0.0	1.04468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.36554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.068	4.97951	0.0	0.0	7.89326	0.0	0.0	0.0	0.0	0.3785	2.1047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.434	0.0	0.0	0.320778	9.95714	1.65137	0.0	0.0	0.0	1.56605	8.93042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.53535	0.0	0.0	0.0	0.0	0.0	11.3536	0.0	0.0	0.504666	0.362462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.4069	0.0	0.123258	7.7563	0.222763	0.0	0.0	0.0743834	2.14163	0.0	0.040695	0.0	0.0	0.0	2.01894	0.0	10.4613	33.1041	42.4824	31.719	0.0
N30_2_2	0.0	0.0	0.0	0.0	0.0809717	0.0	0.0	0.0621658	0.0	0.0	0.0	0.0	0.0	0.0	0.00685808	0.0	0.0	0.0	7.10892	1.85902	5.92187	1.73908	0.0	3.36981	0.0532777	0.0553356	0.0	0.0	0.0	1.47351	0.0	1.47351	0.0	0.0112506	0.0	0.0735353	0.101946	0.0205742	221.651	0.0	0.0	0.0	0.0	0.694462	0.0	0.0	0.0	0.0	0.0938825	1.24773	3.56712	0.0609319	1.07924	58.9245	0.0718951	0.0	8.44608	11.5673	0.0	0.0239428	0.0	0.0	14.7351	7.50951	0.0	16.4499	0.793642	0.0	9.20135	10.7628	0.0	0.0395497	3.47421	0.00471587	0.0	0.0	0.0	0.0305526	0.0	0.0	0.0	0.0	0.0	0.0	0.0203791	0.0	0.0	0.0517799	0.0	0.0	0.0	0.392622	0.0	0.0	0.0	0.0415909	12.9185	0.0	0.0	0.247946	0.0	0.1525	0.0	0.0	0.0	0.0	0.0	0.0	0.0206181	0.0	0.0	0.0	0.00889186	0.0	0.0	0.0	0.0	0.0	1.01953	0.0	62.0909	8.40336	0.0	0.0	10.8273	0.194929	0.0945711	0.201456	0.737202	2.35329	0.0226594	0.0	0.0	0.0	0.0	0.0	0.0	0.387765	0.0	0.0	0.0	0.0	0.0	0.0	0.0324766	0.0	0.0	0.0213463	0.0	0.0241446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0234934	0.0	0.0	0.741359	3.37679	0.821381	0.0	0.0	0.0	0.0104908	0.0540218	0.0	0.0	0.0	0.036908	0.0	0.0	0.0248903	0.0999472	0.0	0.575161	0.0	0.107443	0.31601	0.0	0.197597	0.0188911	0.0	0.0614547	0.0	0.0	0.0	12.4009	0.0	0.0	0.285248	0.655586	1.04323	0.242759	0.0	0.147351	0.0273741	0.0	0.0	0.644236	0.0	0.0615721	0.0135149	0.0	0.0	0.0	13.6458	0.0	0.0	0.0668041	0.0	0.0	0.0	0.0114913	0.00935645	0.0	0.0490702	0.0	0.0123144	0.0	0.0	0.0237007	12.7216	0.0598755	7.18459	2.46615	0.0
N30_2_4	0.0	0.0	0.0	0.0	5.06153	0.0	0.0	6.27013	0.0	0.0	0.0	0.0	0.021006	3.26285	0.0	0.0	0.0	0.0	6.25286	25.5126	95.9947	19.8153	0.108506	27.1972	2.92877	0.0	0.0	5.41226	0.0	23.1852	0.0	22.5982	0.0	8.57786	0.0	3.01713	4.4432	0.0	201.929	0.0	0.0	0.0	0.0	0.120785	0.0	0.0	0.0	0.0	0.0	10.4045	25.0635	0.0291264	1.57985	30.1826	0.0	0.0	8.89867	62.0031	0.0	0.0143063	0.0	0.0	57.1446	32.6127	0.0	12.8178	0.0665567	1.10056	36.9944	10.5805	0.0	0.0	12.3632	0.067727	0.0	0.0	0.0	3.31525	0.0	0.0780146	0.0	0.0	0.0793053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.151354	0.0	0.0	0.0	0.0	27.5848	0.0175488	0.0	0.592611	0.0	1.55736	0.0	0.0885511	0.0	0.0	0.077168	0.0	0.0	1.39867	0.0	0.0	0.085009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.4048	75.3737	0.0	0.0	10.5805	0.0	0.0	5.60287	0.0	10.3969	1.05608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.212523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.807904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.87212	0.0673814	0.0	0.0	1.50227	55.1912	19.5127	0.0	0.0	0.0	0.0501477	5.99315	0.0	3.16059	0.0	0.0294044	0.288537	0.461659	8.56654	3.34435	0.0	10.7683	0.634069	7.25454	8.30817	0.0	7.43829	0.180605	0.0	0.0	0.0	0.0	0.0	33.5425	0.0	0.0	9.77196	7.96509	10.2293	4.38383	0.0	4.71041	0.0	0.0719995	0.0	0.0	0.0	2.50176	0.0	0.0	0.0	0.0	15.0395	0.0	0.0	1.27734	0.240748	0.0	0.237044	0.16479	0.100632	0.0	6.53845	0.0	1.44219	0.0	0.100705	0.0	5.10178	1.28797	13.229	9.35848	0.0
N31_1_2	0.0	0.0	0.0	0.0	0.163169	0.0	0.0145273	0.0262668	0.0	0.0	0.0430651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.42346	15.393	52.1209	12.5551	0.0	33.6356	3.69185	0.140285	0.0	3.94788	0.0	14.8386	0.0	14.3716	0.0	0.0285222	0.0	0.341778	0.359804	0.0	277.331	0.0165585	0.0	0.0	0.0	0.601324	0.0	0.0	0.0	0.0	0.0528906	7.06448	17.7233	0.144174	1.92763	67.4623	0.0	0.0	10.7789	14.3186	0.00536722	0.0354077	0.0260035	0.061906	61.0475	13.2615	0.0	17.9165	0.870696	0.0	30.536	6.91293	0.0	0.0334217	3.24037	0.0	0.0	0.0	0.0	0.0361461	0.0223726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.153149	0.0	0.0229862	0.0	0.0107028	0.00384455	0.0	0.0	0.0	24.3113	0.0	0.0	0.209528	0.0	0.0	0.0	0.0156544	0.0	0.0	0.0	0.00923344	0.0	0.0159524	0.0	0.0	0.0	0.0	0.0172397	0.0	0.0	0.0	0.172313	0.0	54.0225	42.3247	0.0	0.0	6.91293	30.2979	0.266393	0.546837	0.0927838	4.04964	0.0478711	0.0	0.0	0.0	0.0	0.0	0.0	0.163842	0.0	0.0751411	0.0	0.0	0.0	0.0	0.0274445	0.0	0.0	0.0	0.0	0.183631	0.0	0.0	0.0125814	0.0	0.0	0.0	0.0439333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0136193	93.5915	3.51263	0.0428955	0.0	0.0	0.00443265	0.0	0.0	0.0	0.0	0.23392	0.0612105	0.081614	0.126202	0.0	0.0	0.0	0.179349	1.31654	1.06818	0.0	0.0	0.0	0.0	0.0571259	0.0252795	0.0	0.0	36.6814	0.0	0.0	9.65807	3.60104	3.70717	1.29925	0.0	0.306111	0.0809642	0.0	0.0	0.100287	0.0	0.104064	0.0	0.0	0.0	0.0473716	21.8982	0.0	0.0	0.0	0.0	0.0	0.0	0.00971075	0.0	0.01415	0.119218	0.0142238	0.00520318	0.0	0.0	0.0	9.33638	0.0	6.64	0.347339	0.0
N31_1_3	0.0	0.0	0.0	0.012443	0.475598	0.0	0.0142679	0.0773935	0.0	0.0	0.0	0.0	0.0	0.0	0.00569199	0.0	0.0	0.0	0.705456	2.87432	8.73496	2.51348	0.150718	4.98567	0.707501	0.0	0.0723037	0.440229	0.0	2.34402	0.0	2.29306	0.0	0.00933765	0.0	0.493342	0.577353	0.0	301.928	0.0487885	0.0283094	0.0283094	0.0283094	0.0466788	0.0	0.0	0.0	0.0	0.181812	1.28872	3.17461	0.323658	0.243385	6.04677	0.0	0.0	0.686692	6.22325	0.0	0.084455	0.0127696	0.0304004	8.84151	1.85043	0.0	4.1051	0.0808927	0.0	5.36388	0.796065	0.0158768	0.032825	1.1	0.0352262	0.00535583	0.0	0.0138613	0.0811446	0.0439464	0.081273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0177168	0.0	0.0112879	0.0	0.0	0.0	0.0	0.0	0.0690384	4.27056	0.0	0.0	0.0	0.0	0.0230128	0.0234156	0.00767643	0.0	0.00668809	0.00893234	0.0	0.0	0.0391689	0.0	0.0	0.0147599	0.0	0.0	0.0	0.0	0.0	0.0260364	0.0	7.71012	10.1114	0.0	0.0	0.796065	3.72106	0.340128	1.25655	0.0520727	3.23159	0.0376132	0.100478	0.0	0.0	0.0	0.0	0.0	1.64939	0.0	0.0737996	0.0	0.0	0.0278671	0.0	0.107818	0.0141547	0.0	0.0	0.0	0.450883	0.0	0.0515294	0.0	0.0	0.0141922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0187079	0.0	11.2105	1.09488	0.0421297	0.0	0.0	0.0	0.00747273	0.0	0.0	0.0	0.393117	0.100196	0.0	0.165266	0.0	0.0	0.0	0.286239	1.71661	1.65235	0.0	0.0	0.0	0.0	0.0867093	0.0372423	0.0926489	0.0743121	7.00426	0.0	0.0	1.4047	3.96751	4.66224	1.49992	0.0	0.764353	0.340795	0.0	0.0	0.0703547	0.0139699	0.327059	0.0336508	0.0	0.0	0.0	3.59708	0.070401	0.0	0.0	0.0836012	0.0	0.0	0.0381495	0.0	0.0138973	0.346177	0.0	0.0562132	0.0	0.0	0.0196709	1.52235	0.0165649	0.342286	0.0	0.0
N31_1_4	17.4795	0.0	7.2171	0.287677	118.562	0.0	0.0	26.3029	1.60272	5.28261	11.49	5.87407	0.0	0.0	0.460589	0.197185	3.01098	26.4081	77.8427	155.202	60.6998	153.619	197.312	0.937129	52.6496	107.508	0.0	0.782918	94.8724	3.53432	76.6524	2.94526	63.5846	12.6292	1.55403	8.17226	6.84671	0.460589	242.669	1.02353	14.3991	14.3991	14.3991	0.172046	0.0	13.4009	0.0	0.0	0.0	0.665059	2.88636	0.0	0.553472	33.4671	0.0	0.0	11.5763	31.4955	0.0	0.0	0.0	0.0	28.5464	36.1486	0.487012	53.0528	33.1294	0.0	30.3052	9.91024	0.0	0.0	17.5305	0.0	0.0	0.0	15.062	42.0349	6.09615	38.363	0.0	0.0	0.0	0.456221	0.456221	0.456221	0.0	0.0	0.0	0.0	1.01394	5.22509	1.22217	0.0	0.0	2.79325	29.6688	0.0704448	0.0	0.0	0.0	0.0	0.0	0.0887382	0.0	0.0	0.0	0.0	0.0	10.6857	0.0	0.193889	6.99551	0.0	7.63345	11.8165	10.6782	5.66118	59.4427	0.0	39.8492	19.2881	0.0	25.224	9.91024	3.07249	0.0	18.5669	7.07293	10.947	1.95661	0.0	0.0	28.3119	67.9342	45.4092	1.50855	0.0	0.0	80.1924	38.5905	0.0	21.2611	1.1923	1.55795	46.3061	83.1116	0.0	5.54109	12.6249	6.742	30.6771	133.271	265.957	101.553	110.103	4.23975	0.0	0.0	251.525	40.484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.71103	19.3078	8.11937	0.0	0.196767	0.196767	0.0	0.647875	0.0	0.0	25.1463	28.7416	0.69495	0.0	0.47761	0.0	0.0	0.0	0.0	3.86566	6.06378	0.0	0.0	0.0	0.0	112.498	110.642	131.198	130.573	131.048	0.0	1.3899	1.27715	5.50365	14.6285	3.36425	18.5713	42.1173	5.38402	0.0	0.0	0.0	9.04342	45.6052	5.44596	0.0591305	0.0	0.0	14.0925	9.76587	46.5216	24.9966	22.8718	5.94717	31.0838	0.0	0.0	20.7239	57.0837	18.4098	17.3678	9.38017	0.0	3.18348	6.79224	15.5105	62.6835	28.8497	36.3827
N31_2_2	0.512488	0.0	0.0973363	0.0	2.36182	0.00778291	0.0290147	0.853373	0.0	0.0774413	0.0573413	0.0	0.0	0.0	0.0	0.0	0.0367833	0.122253	11.4767	1.56882	3.35693	1.49291	0.22987	1.64856	0.269765	0.0622633	0.0	0.263979	0.52251	1.31257	0.495978	1.31257	0.0	0.392433	0.182253	0.875681	0.765853	0.0	402.148	0.0514445	0.0	0.0	0.0	1.47522	0.0	0.0	0.0	0.0	0.0	0.421181	0.846262	0.260529	1.9784	118.444	0.0	0.0	30.1008	21.262	0.0	0.24583	0.0173119	0.0	20.2465	17.9835	0.0	25.4035	2.10717	0.0	18.7796	14.0404	0.0	0.0890021	4.69824	0.0	0.0036341	0.0	0.253691	1.13446	0.230866	0.725367	0.0	0.00841493	0.0	0.0	0.0	0.0	0.00277706	0.0142229	0.0	0.0	0.15855	0.399023	0.0230357	0.0	0.0	0.257388	23.7527	0.0	0.0	0.0	0.0	0.88136	0.0	0.229283	0.0	0.0	0.0	0.0	0.0	0.541636	0.0	0.0113694	0.0400203	0.0370085	0.0	0.0	0.0	0.173414	0.653007	0.0	101.295	2.18666	0.0	0.0	14.0715	1.91917	0.29263	1.49057	0.335328	0.433295	0.178474	0.0	0.0	0.0	0.535107	0.596821	0.796135	0.0	0.0	0.725367	1.11595	0.0	0.217232	0.0	0.045678	0.172706	0.0	0.0	0.00878169	1.11386	0.0	0.139718	0.0586325	0.0	0.211646	0.0	0.146243	0.0	0.0	0.0	0.0	0.0	0.0	0.00279848	0.0	0.0	0.0	0.0	0.21761	4.12577	1.42833	0.0285578	0.0	0.0	0.00295105	0.612915	0.0139924	0.0	0.174015	0.532951	0.0	0.0	0.0560129	0.0	0.0	0.0	0.0	0.0	0.266679	0.0	0.0	0.0	0.0	1.56967	1.02662	1.74277	1.46081	16.4944	0.0	0.163004	0.31026	0.307359	0.737407	0.273151	0.350373	1.82723	0.408115	0.0	0.0	0.0715352	0.160982	1.37175	0.129258	0.0	0.0107303	0.0	20.3633	0.93057	1.26469	1.93557	1.30339	0.278987	1.67392	0.0131407	0.0	0.329712	1.67021	0.511356	0.758622	0.29221	0.0	0.400019	19.8299	2.45906	19.5629	2.65319	1.86675
N31_2_4	88.5368	0.0	3.47212	0.0102671	182.851	0.0	0.0706375	48.6441	0.0676006	3.55596	20.3816	13.0965	0.0	0.0	0.0986294	1.54355	3.5462	31.7472	3.53792	70.2781	26.5917	66.315	34.5726	0.0334458	0.766212	3.14534	0.061746	0.0	52.8284	0.0420461	56.7515	0.0	1.32033	0.100162	0.665554	21.9063	22.0372	0.0986294	357.637	5.27067	0.513897	0.513897	0.478858	1.01928	0.0	0.367903	0.0	0.53694	0.0	0.0	0.0	0.0333825	0.538275	35.4699	0.0	0.0	2.50253	89.7622	0.0	0.176266	0.0105366	0.150506	40.0004	19.198	0.5562	86.8506	43.0137	0.0	48.7569	23.1732	0.0	0.0	2.21183	0.0	0.0	0.0	18.8832	71.1856	10.6609	111.008	0.0	0.0209234	0.0	0.0976941	0.0976941	0.0976941	0.0	0.0354606	0.0	0.0	0.844369	15.0486	0.186938	0.0	0.0	1.50959	37.2745	0.00502829	0.0	0.0	0.0	3.25654	0.0	0.513796	0.0	0.0	0.00737035	0.0	0.0	10.2194	0.46302	14.6008	18.3048	0.0	0.265449	0.372336	0.504836	34.7518	100.016	0.0	71.6791	0.00917846	0.0	0.147983	23.1353	3.86179	0.0539712	35.3104	59.1975	0.0	0.248286	0.0	0.0	0.124362	65.7522	64.2108	155.812	0.132777	0.0	92.7726	75.9202	0.0	25.4428	4.58505	0.622748	22.4246	0.919759	0.0	6.15726	4.34043	0.439392	52.1915	1.80468	3.62998	26.9458	0.939328	16.8939	0.0	0.0	3.38471	0.401349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0662226	0.0	25.1254	0.0173813	1.54028	1.7135	0.0466989	17.3634	0.0	0.0	32.3309	50.1767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.112623	0.0	0.0	0.0	267.193	230.617	244.087	186.496	202.184	2.10777	1.06651	0.0	0.0	0.0	0.0	22.6044	68.9724	8.95154	0.309451	0.186782	0.0116104	13.7748	64.8775	7.68201	0.177269	0.0	0.0	0.391188	3.10782	9.23681	8.76106	7.81795	1.44331	13.5615	0.0	0.0	28.6793	95.7025	24.6332	27.4041	7.88813	0.0	0.876476	104.935	25.792	32.6133	11.9408	75.0523
N32_1_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.18402	10.6546	42.6186	8.87887	0.0	24.2958	6.3106	0.0	0.0	4.34952	0.0	4.36333	0.0	1.45444	0.0	0.0	0.0	0.290336	0.284124	0.0	282.062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.24003	20.3622	0.0	1.13883	8.36803	0.0	0.0	0.816666	7.36506	0.0	0.0	0.0	0.0	37.9694	5.9367	0.0	9.21566	0.312944	0.0	19.7115	2.62174	0.0	1.87382	0.609647	0.111717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.92907	46.9897	0.0	0.0	2.62174	14.513	0.0	0.433854	0.0	6.08163	0.543476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.06795	1.52717	83.2265	0.589639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.291444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.636319	8.98333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.2858	0.0	0.0	10.8118	5.82394	1.26736	4.47287	0.0	0.145444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.31	0.0	0.0	0.0	0.0	0.0	0.0	0.531188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.01642	0.0	0.0	0.0	0.0
