aro_id	effect	effect_label	coef	se	pvalue	fdr	gene_family	subclass	megares_class
ARO:3003380	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.03119939967458191	0.05820887276108367	0.5919651534159676	0.9274566540045331	ramR	AMPICILLIN/CHLORAMPHENICOL/QUINOLONE/RIFAMPIN/TETRACYCLINE;TIGECYCLINE	Multi-drug resistance
ARO:3003775	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.04429125975747021	0.08365233270813437	0.5964806178374896	0.9274566540045331	murA	FOSFOMYCIN	Fosfomycin
ARO:3003729	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	-0.042909560817490824	0.0819786442135993	0.6006794728549678	0.9274566540045331	ileS	MUPIROCIN	Mupirocin
ARO:3004111	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.026223030020014332	0.050311301011511676	0.6022166561931345	0.9274566540045331	fosA5_fam	FOSFOMYCIN	Fosfomycin
ARO:3004126	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.0377473096505043	0.0724683628222606	0.6024504761055087	0.9274566540045331	lamB	CEFTAZIDIME-AVIBACTAM	betalactams
ARO:3003312	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.05902947572029223	0.12290784539689786	0.6310323820873263	0.9520967632475936	parC	QUINOLONE	Fluoroquinolones
ARO:3000124	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.01387869588487286	0.02951856094669565	0.638234677030153	0.9520967632475936	mecI_of_mecA	METHICILLIN	betalactams
ARO:3003043	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.02586671972030771	0.05945697594674791	0.6635265948523459	0.9520967632475936	pbp2x	BETA-LACTAM	betalactams
ARO:3000026	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	-0.021973193272785754	0.051163219592645796	0.6675794388596081	0.9520967632475936	mepA	TIGECYCLINE	Drug and biocide resistance
ARO:3000521	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	-0.03754351593593643	0.08861451358483428	0.6718048098068697	0.9520967632475936	mupA	MUPIROCIN	Mupirocin
ARO:3006237	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.018066305913155948	0.04731280027975779	0.7025739912049986	0.9520967632475936	blaACT	CEPHALOSPORIN	betalactams
ARO:3000621	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	-0.03652370294524001	0.10467895285652813	0.7271556618032545	0.9520967632475936	blaZ	BETA-LACTAM	betalactams
ARO:3000179	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	-0.01741392722423041	0.05053574528665799	0.7304053808379483	0.9520967632475936	tet(L)	TETRACYCLINE	Tetracyclines
ARO:3001214	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.016069326031305665	0.04775532966616766	0.7364992574510358	0.9520967632475936	mdtM	EFFLUX	Drug and biocide resistance
ARO:3003937	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.024600653852019445	0.07472169850523373	0.7419815551626925	0.9520967632475936	pbp2	CEPHALOSPORIN	betalactams
ARO:3003042	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.017571912735069382	0.055915619706765	0.7533253402050845	0.9520967632475936	pbp2b	BETA-LACTAM	betalactams
ARO:3001044	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.020581735013854963	0.06609909187610341	0.755514058819069	0.9520967632475936	blaTEM	BETA-LACTAM	betalactams
ARO:3003303	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.02885518085949653	0.09566563648160425	0.7629376828187238	0.9520967632475936	gyrB	NALIDIXIC ACID;QUINOLONE;ZOLIFLODACIN	Aminocoumarins
ARO:3001387	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.019177922120902087	0.06422848206569103	0.7652536132963401	0.9520967632475936	blaTEM	BETA-LACTAM	betalactams
ARO:3003209	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.014874845522114563	0.05009464035607856	0.7665162336975148	0.9520967632475936	fosA5_fam	FOSFOMYCIN	Fosfomycin
ARO:3002703	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	-0.019067976388371634	0.0670920905874231	0.7762524983317304	0.9520967632475936	cmx	CHLORAMPHENICOL	Phenicol
ARO:3003930	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.015588286616176814	0.05498894654896566	0.7768086313881014	0.9520967632475936	rpsJ	TETRACYCLINE;TIGECYCLINE	Tetracyclines
ARO:3002865	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.015133588180108124	0.05755358550749213	0.7925908200051579	0.9520967632475936	dfrC	TRIMETHOPRIM	Trimethoprim
ARO:3006268	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.012278751603321553	0.0495830109054266	0.8044127282549027	0.9520967632475936	blaACT	CEPHALOSPORIN	betalactams
ARO:3006239	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.010787156848622942	0.0494112029652916	0.8271844752369224	0.9520967632475936	blaACT	CEPHALOSPORIN	betalactams
ARO:3003737	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	-0.010799896572584632	0.05310269726055454	0.838839944079094	0.9520967632475936	fusE	FUSIDIC ACID	Fusidic acid
ARO:3006235	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.009823681889706616	0.04908482463107083	0.841373558897814	0.9520967632475936	blaACT	CEPHALOSPORIN	betalactams
ARO:3004956	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	-0.008163056604447976	0.041374055138395864	0.8435936204863753	0.9520967632475936	rplD	AZITHROMYCIN;AZITHROMYCIN/CHLORAMPHENICOL/CLARITHROMYCIN/ERYTHROMYCIN/LINEZOLID	MLS
ARO:3000410	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.023105468001851988	0.11958274134800091	0.8467887015690505	0.9520967632475936	sul1	SULFONAMIDE	Sulfonamides
ARO:3006265	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.008980332924910631	0.048020273322183865	0.8516517864447858	0.9520967632475936	blaACT	CEPHALOSPORIN	betalactams
ARO:3006260	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.008849179930556667	0.04761365504480105	0.8525593932314037	0.9520967632475936	blaACT	CEPHALOSPORIN	betalactams
ARO:3000565	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	-0.010958299894386809	0.07248310190763206	0.8798304123094733	0.9520967632475936	tet(38)	TETRACYCLINE	Tetracyclines
ARO:3006240	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.006554063638165533	0.04368847235172065	0.8807502985752914	0.9520967632475936	blaACT	CEPHALOSPORIN	betalactams
ARO:3006251	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.007291013527518876	0.048836750894395375	0.8813219784821099	0.9520967632475936	blaACT	CEPHALOSPORIN	betalactams
ARO:3003323	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	-0.006137922560782387	0.04203818272988048	0.8839148556268484	0.9520967632475936	pgsA	DAPTOMYCIN	Lipopeptides
ARO:3006238	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.006953831556673826	0.048087622789153024	0.8850207647612348	0.9520967632475936	blaACT	CEPHALOSPORIN	betalactams
ARO:3000412	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.013343943410549357	0.09353436082456873	0.8865559097339232	0.9520967632475936	sul2	SULFONAMIDE	Sulfonamides
ARO:3000217	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	-0.016080408012482353	0.11315768969896445	0.8869961298631428	0.9520967632475936	blaR1;blaR1-2	BETA-LACTAM	betalactams
ARO:3002868	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.003210044792417433	0.02741789028731308	0.9067978665896591	0.957922164806828	dfrG	TRIMETHOPRIM	Trimethoprim
ARO:3005227	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	-0.006257094616247615	0.057191576166199985	0.9128805716064811	0.957922164806828	blaSHV	BETA-LACTAM	betalactams
ARO:3002869	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.0037911822130698228	0.03851850957065929	0.9215948670407293	0.957922164806828	dfrK	TRIMETHOPRIM	Trimethoprim
ARO:3006266	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.00380866752125012	0.04287817274719167	0.9292207328095823	0.957922164806828	blaACT	CEPHALOSPORIN	betalactams
ARO:3002591	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	-0.008554422273830969	0.1023034487671483	0.9333600580169094	0.957922164806828	aac(3)-IIa;aac(3)-IIc;aac(3)-IId;aac(3)-IIe;aac(3)-XI;aac(6')-IIa;aac(6')-Ib';aac(6')-Ib-AGKT;aac(6')-Ib-AKT;aac(6')-Ib-D181Y;aac(6')-Ib-G;aac(6')-Ib-K;aac(6')-Ib-W104R;aac(6')-Ib-cr;aac(6')-Ib11;aac(6')-Ie;aac(6')-Ie2;aac(6')-Im;aac(6')_Entco;aph(2'')-Ia;aph(2'')-If2	AMIKACIN/GENTAMICIN/KANAMYCIN/TOBRAMYCIN;AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN;AMIKACIN/KANAMYCIN/TOBRAMYCIN;AMINOGLYCOSIDE;GENTAMICIN;GENTAMICIN/KANAMYCIN/TOBRAMYCIN;KANAMYCIN	Aminoglycosides
ARO:3006236	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.0030193982241127795	0.04721534221342661	0.9490104258503048	0.9655149549955275	blaACT	CEPHALOSPORIN	betalactams
ARO:3005230	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	-0.0027351203346392145	0.05658597236026886	0.9614487349901808	0.9656808122647748	blaSHV	BETA-LACTAM	betalactams
ARO:3003297	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.004593884182893474	0.10676997046063846	0.9656808122647748	0.9656808122647748	gyrA	QUINOLONE	Fluoroquinolones
ARO:3003291	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	-0.6937747298771734	0.10231099603189346	1.1931566373045598e-11	1.3959932656463348e-09	rpoC	BETA-LACTAM;DAPTOMYCIN;FIDAXOMICIN	Lipopeptides
ARO:3003735	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	-0.4690951366581155	0.0842023579627372	2.532157131138993e-08	1.4813119217163108e-06	fusA	FUSIDIC ACID	Fusidic acid
ARO:3003729	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	-0.40787691229351136	0.08122009593105951	5.117032520760874e-07	1.628635958498409e-05	ileS	MUPIROCIN	Mupirocin
ARO:3002865	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	-0.2854383593257161	0.05702347299398213	5.567986182900543e-07	1.628635958498409e-05	dfrC	TRIMETHOPRIM	Trimethoprim
ARO:3003737	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	-0.2535261365564933	0.05276342319711542	1.5478246662253414e-06	3.26683118094064e-05	fusE	FUSIDIC ACID	Fusidic acid
ARO:3003901	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	-0.3206145949236349	0.06694671237858307	1.6752980415080204e-06	3.26683118094064e-05	glpT	FOSFOMYCIN	Fosfomycin
ARO:3000621	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	-0.46426877264393696	0.10382364915717182	7.759827817162426e-06	0.00012969997922971483	blaZ	BETA-LACTAM	betalactams
ARO:3003797	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	-0.24456868702010723	0.055257328042556446	9.599851086653207e-06	0.0001371071692890822	yybT	DAPTOMYCIN	Lipopeptides
ARO:3000186	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	-0.563811215710731	0.12797457654600325	1.0546705329929401e-05	0.0001371071692890822	tet(M)	TETRACYCLINE	Tetracyclines
ARO:3000617	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	-0.5650224905641316	0.12993835788084535	1.3714136927049351e-05	0.00014737838009545103	mecA;mecA-ceftar	CEFTAROLINE/METHICILLIN;METHICILLIN	betalactams
ARO:3000215	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	-0.2987976714261455	0.06875029398750472	1.3856087017521038e-05	0.00014737838009545103	mecR1	METHICILLIN	betalactams
ARO:3003805	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	-0.23921334363308788	0.0555611343780532	1.666783701718496e-05	0.00016251141091755338	gshF	DAPTOMYCIN	Lipopeptides
ARO:3003499	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	-0.3690539295354278	0.08631632290762159	1.906246069126833e-05	0.000171562146221415	tet(O/M/O);tet(O/W);tet(O/W/32/O);tet(O/W/O);tet(W/32/O);tet(W/N/W)	TETRACYCLINE	Tetracyclines
ARO:3000217	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	-0.47488017190871396	0.11183444257856809	2.1735059036205128e-05	0.00018164299337399998	blaR1;blaR1-2	BETA-LACTAM	betalactams
ARO:3003285	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	-0.41753818070478127	0.10314679678043288	5.165725910962578e-05	0.00040172297282042234	rpoB	BETA-LACTAM;DAPTOMYCIN/RIFAXIMIN;FIDAXOMICIN;RIFAMPIN;RIFAMYCIN	Multi-drug resistance
ARO:3000194	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	-0.47857649745084135	0.11864845209629052	5.4936474915613316e-05	0.00040172297282042234	tet(W)	TETRACYCLINE	Tetracyclines
ARO:3000172	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	-0.20239729999367945	0.0514731807410134	8.420970300111107e-05	0.0005795608971252938	fosB-Saur;fosB-Sepi;fosB_gen;fosBx1-fam	FOSFOMYCIN	Fosfomycin
ARO:3003303	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	-0.3682120351182766	0.09442133017457785	9.632385776437581e-05	0.0005952383160514933	gyrB	NALIDIXIC ACID;QUINOLONE;ZOLIFLODACIN	Aminocoumarins
ARO:3003930	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	-0.2126213692738373	0.05453480139221624	9.666263252118269e-05	0.0005952383160514933	rpsJ	TETRACYCLINE;TIGECYCLINE	Tetracyclines
ARO:3003092	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	-0.2613725081661022	0.06976534153670652	0.00017935325327918779	0.0010492165316832486	cls	DAPTOMYCIN	Lipopeptides
ARO:3003323	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	-0.15520451900324203	0.04169680123434476	0.00019748162908102341	0.0011002547905942734	pgsA	DAPTOMYCIN	Lipopeptides
ARO:3003937	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	-0.2671498065388056	0.07343130829370285	0.00027466602510459973	0.001460723860783553	pbp2	CEPHALOSPORIN	betalactams
ARO:3000565	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	-0.2506584009471423	0.07065458860541918	0.0003886707871983963	0.0019510625732459793	tet(38)	TETRACYCLINE	Tetracyclines
ARO:3003794	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	-0.2678036990049165	0.07573179217956946	0.00040590827199436715	0.0019510625732459793	walK	DAPTOMYCIN	Lipopeptides
ARO:3000124	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	-0.10248660899608339	0.029040010448432303	0.0004168937122320468	0.0019510625732459793	mecI_of_mecA	METHICILLIN	betalactams
ARO:3003890	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	-0.31545199565948046	0.09311280090713371	0.0007044334798664806	0.003169950659399163	uhpT	FOSFOMYCIN	Fosfomycin
ARO:3003079	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	-0.15396350005458248	0.046525721492371136	0.000935587915243271	0.004054214299387507	liaS	DAPTOMYCIN	Lipopeptides
ARO:3003297	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	-0.3453482275949891	0.10595979559885248	0.0011171177828462589	0.004667956449750439	gyrA	QUINOLONE	Fluoroquinolones
ARO:3003315	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	-0.3285264489350622	0.1018504951457588	0.0012571972729168812	0.005072140721768106	parE	QUINOLONE	Fluoroquinolones
ARO:3003078	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	-0.14652029874686695	0.04614820420834775	0.0014983929431809091	0.005843732478405546	liaR	DAPTOMYCIN	Lipopeptides
ARO:3003775	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	-0.26075362853233885	0.0824678461726393	0.0015675287320619385	0.0059161568274595745	murA	FOSFOMYCIN	Fosfomycin
ARO:3000026	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	-0.15552050361516706	0.04997024884305645	0.0018565968545196311	0.006788182249337401	mepA	TIGECYCLINE	Drug and biocide resistance
ARO:3004639	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	0.14077008919468276	0.047600485408246664	0.0031032118846142796	0.011002296681814265	tetAB_A	TETRACYCLINE	Tetracyclines
ARO:3003077	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	-0.10754372853576623	0.03806098650178178	0.004719755404368245	0.016241511244443663	liaF	DAPTOMYCIN	Lipopeptides
ARO:3001214	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	-0.12730391098184715	0.04643574420386884	0.00611580848845796	0.02044427408998804	mdtM	EFFLUX	Drug and biocide resistance
ARO:3002619	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	0.09336936828047855	0.03632099065449086	0.010150129183778315	0.03298791984727952	aadA22	STREPTOMYCIN	Aminoglycosides
ARO:3003197	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	0.09626237177941438	0.0384970641363307	0.01240139229858865	0.03921521348472627	aadA25	STREPTOMYCIN	Aminoglycosides
ARO:3005099	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	-0.08801760644168631	0.036600127447258185	0.01617935918988662	0.04981539540044039	erm(A)	AZITHROMYCIN/CLARITHROMYCIN/CLINDAMYCIN/ERYTHROMYCIN/TELITHROMYCIN	MLS
ARO:3005320	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	0.07388509988030162	0.032027893142405735	0.02106047703565203	0.06318143110695609	blaOXA-2_fam	BETA-LACTAM	betalactams
ARO:3005319	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	0.07086465574817152	0.03144166387401371	0.024205883039257272	0.07080220788982752	blaOXA-2_fam	CEPHALOSPORIN	betalactams
ARO:3003312	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	-0.2624000575443566	0.12025278569547261	0.029104329184848385	0.08193575649232285	parC	QUINOLONE	Fluoroquinolones
ARO:3000599	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	-0.13493973619872432	0.06195839936841282	0.029412835663910765	0.08193575649232285	erm(33)	CLINDAMYCIN/ERYTHROMYCIN/LINCOMYCIN	MLS
ARO:3000216	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	-0.3052898549647456	0.14747796651387324	0.03844570035429552	0.10460806840587386	acrB	AZITHROMYCIN;AZITHROMYCIN/CLARITHROMYCIN/ERYTHROMYCIN;CEFTIBUTEN-AVIBACTAM;CEPHALOSPORIN	Drug and biocide resistance
ARO:3003395	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	-0.12259687974138699	0.06499252711611798	0.059251481059423135	0.15755507463528426	rpsL	STREPTOMYCIN	Aminoglycosides
ARO:3002591	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	-0.18673041776137136	0.10128213967021626	0.06523185911085896	0.16960283368823328	aac(3)-IIa;aac(3)-IIc;aac(3)-IId;aac(3)-IIe;aac(3)-XI;aac(6')-IIa;aac(6')-Ib';aac(6')-Ib-AGKT;aac(6')-Ib-AKT;aac(6')-Ib-D181Y;aac(6')-Ib-G;aac(6')-Ib-K;aac(6')-Ib-W104R;aac(6')-Ib-cr;aac(6')-Ib11;aac(6')-Ie;aac(6')-Ie2;aac(6')-Im;aac(6')_Entco;aph(2'')-Ia;aph(2'')-If2	AMIKACIN/GENTAMICIN/KANAMYCIN/TOBRAMYCIN;AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN;AMIKACIN/KANAMYCIN/TOBRAMYCIN;AMINOGLYCOSIDE;GENTAMICIN;GENTAMICIN/KANAMYCIN/TOBRAMYCIN;KANAMYCIN	Aminoglycosides
ARO:3000502	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	-0.18620925825390724	0.10341753199584237	0.07177258372904033	0.18255200644125474	acrF	EFFLUX	Drug and biocide resistance
ARO:3005227	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	0.09677301236557886	0.05550514861344328	0.08124698793625505	0.19977749385920227	blaSHV	BETA-LACTAM	betalactams
ARO:3001044	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	0.11064013296727747	0.06360729538022857	0.08195999748069836	0.19977749385920227	blaTEM	BETA-LACTAM	betalactams
ARO:3001387	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	0.10650251279275907	0.06185287231085565	0.08509334137790414	0.20318206002479153	blaTEM	BETA-LACTAM	betalactams
ARO:3000178	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	-0.04874913707532366	0.02863865204543117	0.0887151112500913	0.20759336032521364	tet(K)	TETRACYCLINE	Tetracyclines
ARO:3005230	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	0.09292444072760833	0.055003652037239364	0.09113837590535809	0.2080226476993099	blaSHV	BETA-LACTAM	betalactams
ARO:3003582	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	-0.07851608642384968	0.04666382870040554	0.09245451008858217	0.2080226476993099	basR	COLISTIN	Cationic antimicrobial peptides
ARO:3000521	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	-0.14652162541018846	0.08822452713018974	0.09675742246233111	0.21359657411495736	mupA	MUPIROCIN	Mupirocin
ARO:3005664	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	0.07960371732978253	0.04870005907054676	0.10213895477784783	0.219615020794684	blaCTX-M	CEPHALOSPORIN	betalactams
ARO:3004114	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	-0.11590820350653251	0.07126847828546126	0.10387309133895753	0.219615020794684	ompC	CARBAPENEM	betalactams
ARO:3002703	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	0.1063754821724345	0.06575691751689955	0.10572557177125103	0.219615020794684	cmx	CHLORAMPHENICOL	Phenicol
ARO:3001998	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	0.08126896598767673	0.0504193019006214	0.10699193320766656	0.219615020794684	blaCTX-M	CEPHALOSPORIN	betalactams
ARO:3002804	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	0.04923509805513871	0.03607504801517122	0.17231702974952412	0.34760504277059173	fos_A_A2	FOSFOMYCIN	Fosfomycin
ARO:3003386	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	-0.10777340111501071	0.08244222313111292	0.19112450450507268	0.3790096106287035	folP	SULFONAMIDE	Sulfonamides
ARO:3003390	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	-0.06040705102326482	0.04837277902516022	0.21174485492094242	0.4129024670958377	ompF	CEPHALOSPORIN	betalactams
ARO:3000410	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	0.14076930809958393	0.1162650435328007	0.22598659500267793	0.4334496986116937	sul1	SULFONAMIDE	Sulfonamides
ARO:3000412	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	0.10034827039676175	0.0889711858631739	0.2593732158721662	0.48946235898457174	sul2	SULFONAMIDE	Sulfonamides
ARO:3003042	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	0.05379649672637014	0.05537887933055862	0.33133606518347414	0.6153384067693092	pbp2b	BETA-LACTAM	betalactams
ARO:3002869	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	0.029528716027699405	0.03789986392799605	0.4359063248964693	0.7968912502013579	dfrK	TRIMETHOPRIM	Trimethoprim
ARO:3007751	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	-0.07518029622249299	0.09816732344153804	0.44377252126026145	0.7987905382684706	gyrA	QUINOLONE	Fluoroquinolones
ARO:3002868	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	0.01839278544194984	0.02701091486208311	0.49591008726250385	0.8249965276023049	dfrG	TRIMETHOPRIM	Trimethoprim
ARO:3004956	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	-0.0269914953591224	0.04088663362782755	0.5091546846598567	0.8249965276023049	rplD	AZITHROMYCIN;AZITHROMYCIN/CHLORAMPHENICOL/CLARITHROMYCIN/ERYTHROMYCIN/LINEZOLID	MLS
ARO:3003900	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	-0.06643492153031576	0.10220880845397264	0.5156973025644465	0.8249965276023049	cyaA	FOSMIDOMYCIN	
ARO:3000828	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	0.041286659992240106	0.06364365429600889	0.516521928588251	0.8249965276023049	baeR	AZTREONAM-AVIBACTAM;CEFIDEROCOL	Drug and biocide and metal resistance
ARO:3004290	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	-0.031782526817979606	0.04951370305114609	0.5209422999237466	0.8249965276023049	blaEC	BETA-LACTAM	betalactams
ARO:3006874	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	-0.031226435175884838	0.04918116683835736	0.5254762328148241	0.8249965276023049	blaEC	CEPHALOSPORIN	betalactams
ARO:3006875	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	-0.031233143781380854	0.04919186549405111	0.5254773499645249	0.8249965276023049	blaEC	CEPHALOSPORIN	betalactams
ARO:3006877	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	-0.03122458483998497	0.04918105664904925	0.5254998440879717	0.8249965276023049	blaEC	CEPHALOSPORIN	betalactams
ARO:3006876	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	-0.031206729806129627	0.04923534736895692	0.5261932362131057	0.8249965276023049	blaEC	CEPHALOSPORIN	betalactams
ARO:3006878	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	-0.03096610762784366	0.04917036590760641	0.5288439279501955	0.8249965276023049	blaEC	CEPHALOSPORIN	betalactams
ARO:3006237	PostNatalAbxCohort[T.High.Infant.Abx]	High infant abx (vs None)	0.027679217086349683	0.045122278969952245	0.5395941423004496	0.830690982225692	blaACT	CEPHALOSPORIN	betalactams
